Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2024-11-27,01:00:00,21.5,V ugm-3 (FIDAS),15.566,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.67,V ugm-3 (FIDAS),8.357,V ugm-3 (Ref.eq),12.175,V ugm-3 (FIDAS),9.481,V ugm-3 (Ref.eq),13.9,V ugm-3 (FIDAS),10.094,V ugm-3 (Ref.eq),0.430754,V mgm-3,No data,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),0.570458,V mgm-3,14.3,V ugm-3 (FIDAS),11.038,V ugm-3 (Ref.eq),12.575,V ugm-3 (FIDAS),8.679,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,02:00:00,10,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.89,V ugm-3 (FIDAS),6.171,V ugm-3 (Ref.eq),8.75,V ugm-3 (FIDAS),6.84,V ugm-3 (Ref.eq),11.4,V ugm-3 (FIDAS),8.491,V ugm-3 (Ref.eq),0.302692,V mgm-3,No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.419112,V mgm-3,9.5,V ugm-3 (FIDAS),7.453,V ugm-3 (Ref.eq),12.35,V ugm-3 (FIDAS),8.726,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,03:00:00,9.7,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5.621,V ugm-3 (FIDAS),4.683,V ugm-3 (Ref.eq),6.375,V ugm-3 (FIDAS),5.024,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),0.279408,V mgm-3,No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.360902,V mgm-3,6.6,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq),9.275,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,04:00:00,8.3,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.299,V ugm-3 (FIDAS),3.685,V ugm-3 (Ref.eq),4.775,V ugm-3 (FIDAS),4.104,V ugm-3 (Ref.eq),4.3,V ugm-3 (FIDAS),3.302,V ugm-3 (Ref.eq),0.23284,V mgm-3,No data,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),0.337618,V mgm-3,5.1,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),5.825,V ugm-3 (FIDAS),3.892,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,05:00:00,4.3,V ugm-3 (FIDAS),3.208,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3.442,V ugm-3 (FIDAS),2.644,V ugm-3 (Ref.eq),3.525,V ugm-3 (FIDAS),2.689,V ugm-3 (Ref.eq),2.2,V ugm-3 (FIDAS),1.887,V ugm-3 (Ref.eq),0.23284,V mgm-3,No data,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),0.302692,V mgm-3,3.3,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),3.825,V ugm-3 (FIDAS),2.193,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,06:00:00,5.9,V ugm-3 (FIDAS),4.151,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),1.746,V ugm-3 (FIDAS),1.424,V ugm-3 (Ref.eq),2.125,V ugm-3 (FIDAS),1.439,V ugm-3 (Ref.eq),2.7,V ugm-3 (FIDAS),2.17,V ugm-3 (Ref.eq),0.244482,V mgm-3,No data,V ugm-3 (Ref.eq),0,V ugm-3 (BAM),0.337618,V mgm-3,2.1,V ugm-3 (FIDAS),1.792,V ugm-3 (Ref.eq),4.375,V ugm-3 (FIDAS),2.712,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,07:00:00,3.7,V ugm-3 (FIDAS),2.453,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3.714,V ugm-3 (FIDAS),1.908,V ugm-3 (Ref.eq),1.85,V ugm-3 (FIDAS),1.274,V ugm-3 (Ref.eq),2.2,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),0.244482,V mgm-3,No data,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),0.419112,V mgm-3,4.7,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),5.875,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,08:00:00,4.4,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4.151,V ugm-3 (FIDAS),2.449,V ugm-3 (Ref.eq),2.6,V ugm-3 (FIDAS),2.028,V ugm-3 (Ref.eq),2,V ugm-3 (FIDAS),1.509,V ugm-3 (Ref.eq),0.325976,V mgm-3,No data,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),0.360902,V mgm-3,3.6,V ugm-3 (FIDAS),2.736,V ugm-3 (Ref.eq),10.65,V ugm-3 (FIDAS),4.599,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,09:00:00,4.9,V ugm-3 (FIDAS),3.491,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),2.521,V ugm-3 (FIDAS),1.68,V ugm-3 (Ref.eq),2.825,V ugm-3 (FIDAS),1.745,V ugm-3 (Ref.eq),5.4,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),0.29105,V mgm-3,No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.360902,V mgm-3,3.8,V ugm-3 (FIDAS),2.359,V ugm-3 (Ref.eq),5.775,V ugm-3 (FIDAS),3.349,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,10:00:00,5.8,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),1.576,V ugm-3 (FIDAS),1.2,V ugm-3 (Ref.eq),2.15,V ugm-3 (FIDAS),1.392,V ugm-3 (Ref.eq),5.4,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.209556,V mgm-3,No data,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.360902,V mgm-3,3.7,V ugm-3 (FIDAS),2.075,V ugm-3 (Ref.eq),4.65,V ugm-3 (FIDAS),2.453,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,11:00:00,3.2,V ugm-3 (FIDAS),2.359,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),0.818,V ugm-3 (FIDAS),0.522,V ugm-3 (Ref.eq),0.925,V ugm-3 (FIDAS),0.59,V ugm-3 (Ref.eq),2.4,V ugm-3 (FIDAS),1.226,V ugm-3 (Ref.eq),0.23284,V mgm-3,No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.34926,V mgm-3,2.4,V ugm-3 (FIDAS),0.943,V ugm-3 (Ref.eq),3.575,V ugm-3 (FIDAS),1.344,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,12:00:00,2,V ugm-3 (FIDAS),1.038,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),1.08,V ugm-3 (FIDAS),0.648,V ugm-3 (Ref.eq),1.45,V ugm-3 (FIDAS),0.825,V ugm-3 (Ref.eq),2,V ugm-3 (FIDAS),1.132,V ugm-3 (Ref.eq),0.221198,V mgm-3,13.527,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.34926,V mgm-3,2.8,V ugm-3 (FIDAS),1.226,V ugm-3 (Ref.eq),3.2,V ugm-3 (FIDAS),1.297,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,13:00:00,3,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),1.387,V ugm-3 (FIDAS),0.932,V ugm-3 (Ref.eq),2.4,V ugm-3 (FIDAS),1.533,V ugm-3 (Ref.eq),2.8,V ugm-3 (FIDAS),1.321,V ugm-3 (Ref.eq),0.395828,V mgm-3,11.594,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.372544,V mgm-3,4,V ugm-3 (FIDAS),1.509,V ugm-3 (Ref.eq),4.3,V ugm-3 (FIDAS),1.675,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,14:00:00,3.7,V ugm-3 (FIDAS),1.887,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),1.511,V ugm-3 (FIDAS),1.057,V ugm-3 (Ref.eq),2.425,V ugm-3 (FIDAS),1.557,V ugm-3 (Ref.eq),2.8,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),0.337618,V mgm-3,7.73,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.372544,V mgm-3,2.9,V ugm-3 (FIDAS),1.698,V ugm-3 (Ref.eq),4.4,V ugm-3 (FIDAS),2.193,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,15:00:00,4,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),2.063,V ugm-3 (FIDAS),1.331,V ugm-3 (Ref.eq),3.45,V ugm-3 (FIDAS),1.934,V ugm-3 (Ref.eq),3,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),0.23284,V mgm-3,6.763,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.384186,V mgm-3,3,V ugm-3 (FIDAS),1.604,V ugm-3 (Ref.eq),4.575,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,16:00:00,3.8,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3.357,V ugm-3 (FIDAS),2.304,V ugm-3 (Ref.eq),5.7,V ugm-3 (FIDAS),3.325,V ugm-3 (Ref.eq),3.8,V ugm-3 (FIDAS),1.981,V ugm-3 (Ref.eq),0.209556,V mgm-3,11.594,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.512248,V mgm-3,4.2,V ugm-3 (FIDAS),2.547,V ugm-3 (Ref.eq),5.75,V ugm-3 (FIDAS),2.665,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,17:00:00,4.9,V ugm-3 (FIDAS),2.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6.966,V ugm-3 (FIDAS),4.669,V ugm-3 (Ref.eq),8.15,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq),3.9,V ugm-3 (FIDAS),2.547,V ugm-3 (Ref.eq),0.221198,V mgm-3,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.454038,V mgm-3,6.3,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),7.3,V ugm-3 (FIDAS),4.104,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,18:00:00,6.2,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.074,V ugm-3 (FIDAS),4.663,V ugm-3 (Ref.eq),8.95,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),6.2,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),0.325976,V mgm-3,18.358,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.477322,V mgm-3,7.7,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),9.375,V ugm-3 (FIDAS),6.085,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,19:00:00,10.4,V ugm-3 (FIDAS),7.736,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7.751,V ugm-3 (FIDAS),5.55,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),10,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),0.488964,V mgm-3,26.087,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),0.535532,V mgm-3,11.4,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),10.875,V ugm-3 (FIDAS),7.689,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,20:00:00,13,V ugm-3 (FIDAS),9.623,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9.007,V ugm-3 (FIDAS),7.011,V ugm-3 (Ref.eq),10.675,V ugm-3 (FIDAS),8.349,V ugm-3 (Ref.eq),13.1,V ugm-3 (FIDAS),9.717,V ugm-3 (Ref.eq),0.512248,V mgm-3,33.817,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.5821,V mgm-3,15,V ugm-3 (FIDAS),10.849,V ugm-3 (Ref.eq),14.75,V ugm-3 (FIDAS),10.495,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,21:00:00,16.6,V ugm-3 (FIDAS),12.83,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.437,V ugm-3 (FIDAS),8.394,V ugm-3 (Ref.eq),12.9,V ugm-3 (FIDAS),10.613,V ugm-3 (Ref.eq),15.9,V ugm-3 (FIDAS),12.642,V ugm-3 (Ref.eq),0.593742,V mgm-3,28.986,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.605384,V mgm-3,18.9,V ugm-3 (FIDAS),14.623,V ugm-3 (Ref.eq),14.025,V ugm-3 (FIDAS),10.212,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,22:00:00,20.1,V ugm-3 (FIDAS),15.849,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),11.224,V ugm-3 (FIDAS),9.234,V ugm-3 (Ref.eq),15.2,V ugm-3 (FIDAS),12.594,V ugm-3 (Ref.eq),17.9,V ugm-3 (FIDAS),14.245,V ugm-3 (Ref.eq),0.46568,V mgm-3,27.054,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.651952,V mgm-3,18.7,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),15.175,V ugm-3 (FIDAS),11.722,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,23:00:00,22,V ugm-3 (FIDAS),17.547,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),12.203,V ugm-3 (FIDAS),10.472,V ugm-3 (Ref.eq),18.1,V ugm-3 (FIDAS),15.354,V ugm-3 (Ref.eq),19.5,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),0.5821,V mgm-3,36.716,V ugm-3 (Ref.eq),23,V ugm-3 (BAM),0.675236,V mgm-3,23.9,V ugm-3 (FIDAS),18.302,V ugm-3 (Ref.eq),15.675,V ugm-3 (FIDAS),11.981,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-27,24:00:00,22.4,V ugm-3 (FIDAS),17.642,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),14.14,V ugm-3 (FIDAS),12.3,V ugm-3 (Ref.eq),18.55,V ugm-3 (FIDAS),15.826,V ugm-3 (Ref.eq),18.9,V ugm-3 (FIDAS),15.377,V ugm-3 (Ref.eq),0.46568,V mgm-3,29.952,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),0.675236,V mgm-3,23.5,V ugm-3 (FIDAS),18.868,V ugm-3 (Ref.eq),12.775,V ugm-3 (FIDAS),9.953,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,01:00:00,22.9,V ugm-3 (FIDAS),18.491,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),13.183,V ugm-3 (FIDAS),11.71,V ugm-3 (Ref.eq),17.375,V ugm-3 (FIDAS),15.047,V ugm-3 (Ref.eq),19.3,V ugm-3 (FIDAS),15.849,V ugm-3 (Ref.eq),0.302692,V mgm-3,19.324,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),0.617026,V mgm-3,21,V ugm-3 (FIDAS),17.642,V ugm-3 (Ref.eq),12.575,V ugm-3 (FIDAS),9.835,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,02:00:00,22.7,V ugm-3 (FIDAS),18.396,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),12.593,V ugm-3 (FIDAS),11.375,V ugm-3 (Ref.eq),17.65,V ugm-3 (FIDAS),15.047,V ugm-3 (Ref.eq),18.5,V ugm-3 (FIDAS),15.755,V ugm-3 (Ref.eq),0.325976,V mgm-3,28.02,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),0.64031,V mgm-3,20.2,V ugm-3 (FIDAS),16.981,V ugm-3 (Ref.eq),14.625,V ugm-3 (FIDAS),11.934,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,03:00:00,18.9,V ugm-3 (FIDAS),16.132,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.875,V ugm-3 (FIDAS),9.87,V ugm-3 (Ref.eq),16.775,V ugm-3 (FIDAS),14.599,V ugm-3 (Ref.eq),18.1,V ugm-3 (FIDAS),15.283,V ugm-3 (Ref.eq),0.314334,V mgm-3,25.121,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.675236,V mgm-3,21.2,V ugm-3 (FIDAS),16.981,V ugm-3 (Ref.eq),14.4,V ugm-3 (FIDAS),11.368,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,04:00:00,18.6,V ugm-3 (FIDAS),15.66,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.928,V ugm-3 (FIDAS),9.655,V ugm-3 (Ref.eq),17.5,V ugm-3 (FIDAS),14.835,V ugm-3 (Ref.eq),17.2,V ugm-3 (FIDAS),15,V ugm-3 (Ref.eq),0.256124,V mgm-3,21.256,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.745088,V mgm-3,19.9,V ugm-3 (FIDAS),16.698,V ugm-3 (Ref.eq),15.425,V ugm-3 (FIDAS),12.665,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,05:00:00,18.7,V ugm-3 (FIDAS),15.377,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),10.623,V ugm-3 (FIDAS),9.552,V ugm-3 (Ref.eq),16.325,V ugm-3 (FIDAS),14.198,V ugm-3 (Ref.eq),17.5,V ugm-3 (FIDAS),14.717,V ugm-3 (Ref.eq),0.256124,V mgm-3,13.527,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.791656,V mgm-3,18.9,V ugm-3 (FIDAS),16.132,V ugm-3 (Ref.eq),14.975,V ugm-3 (FIDAS),12.241,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,06:00:00,18.6,V ugm-3 (FIDAS),15.755,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),12.243,V ugm-3 (FIDAS),10.52,V ugm-3 (Ref.eq),16.7,V ugm-3 (FIDAS),14.41,V ugm-3 (Ref.eq),16.8,V ugm-3 (FIDAS),14.528,V ugm-3 (Ref.eq),0.279408,V mgm-3,6.763,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.838224,V mgm-3,18.5,V ugm-3 (FIDAS),15.755,V ugm-3 (Ref.eq),17.175,V ugm-3 (FIDAS),14.151,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,07:00:00,19.8,V ugm-3 (FIDAS),16.415,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),14.933,V ugm-3 (FIDAS),12.281,V ugm-3 (Ref.eq),13.4,V ugm-3 (FIDAS),12.288,V ugm-3 (Ref.eq),16.6,V ugm-3 (FIDAS),14.245,V ugm-3 (Ref.eq),0.384186,V mgm-3,22.223,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),0.849866,V mgm-3,18.4,V ugm-3 (FIDAS),16.038,V ugm-3 (Ref.eq),16.475,V ugm-3 (FIDAS),12.995,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,08:00:00,19.9,V ugm-3 (FIDAS),16.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),13.55,V ugm-3 (FIDAS),11.217,V ugm-3 (Ref.eq),17.25,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),17.3,V ugm-3 (FIDAS),15.094,V ugm-3 (Ref.eq),0.75673,V mgm-3,30.918,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.908076,V mgm-3,20,V ugm-3 (FIDAS),16.415,V ugm-3 (Ref.eq),17.9,V ugm-3 (FIDAS),14.222,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,09:00:00,24,V ugm-3 (FIDAS),19.623,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),16.478,V ugm-3 (FIDAS),13.231,V ugm-3 (Ref.eq),23.75,V ugm-3 (FIDAS),18.632,V ugm-3 (Ref.eq),20.1,V ugm-3 (FIDAS),16.981,V ugm-3 (Ref.eq),0.64031,V mgm-3,27.054,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),1.082706,V mgm-3,28.3,V ugm-3 (FIDAS),19.906,V ugm-3 (Ref.eq),17.725,V ugm-3 (FIDAS),15.071,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,10:00:00,26.9,V ugm-3 (FIDAS),21.321,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),20.265,V ugm-3 (FIDAS),16.307,V ugm-3 (Ref.eq),29.925,V ugm-3 (FIDAS),22.854,V ugm-3 (Ref.eq),28.6,V ugm-3 (FIDAS),21.227,V ugm-3 (Ref.eq),0.605384,V mgm-3,32.851,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),1.152558,V mgm-3,44.2,V ugm-3 (FIDAS),26.793,V ugm-3 (Ref.eq),20.025,V ugm-3 (FIDAS),15.495,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,11:00:00,27.7,V ugm-3 (FIDAS),21.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),26.268,V ugm-3 (FIDAS),20.165,V ugm-3 (Ref.eq),30.05,V ugm-3 (FIDAS),22.877,V ugm-3 (Ref.eq),29.1,V ugm-3 (FIDAS),21.887,V ugm-3 (Ref.eq),0.500606,V mgm-3,26.087,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.838224,V mgm-3,30.7,V ugm-3 (FIDAS),20.094,V ugm-3 (Ref.eq),18.575,V ugm-3 (FIDAS),15.307,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,12:00:00,27.5,V ugm-3 (FIDAS),19.34,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),24.023,V ugm-3 (FIDAS),17.469,V ugm-3 (Ref.eq),32.675,V ugm-3 (FIDAS),19.953,V ugm-3 (Ref.eq),27.3,V ugm-3 (FIDAS),20.189,V ugm-3 (Ref.eq),0.454038,V mgm-3,28.02,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),0.675236,V mgm-3,29.8,V ugm-3 (FIDAS),18.113,V ugm-3 (Ref.eq),21.475,V ugm-3 (FIDAS),17.335,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2024-11-28,13:00:00,27.2,V ugm-3 (FIDAS),15.755,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),21.805,V ugm-3 (FIDAS),16.269,V ugm-3 (Ref.eq),29.15,V ugm-3 (FIDAS),18.75,V ugm-3 (Ref.eq),26.9,V ugm-3 (FIDAS),19.623,V ugm-3 (Ref.eq),0.442396,V mgm-3,27.054,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),0.803298,V mgm-3,41.8,V ugm-3 (FIDAS),25.472,V ugm-3 (Ref.eq),24.475,V ugm-3 (FIDAS),18.868,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
