Hourly measurement data supplied by UK-air on 04/05/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Bexley",,,,"London Bloomsbury",,,,"London Eltham",,,,"London Harlington",,,,"London Hillingdon",,,,"London Honor Oak Park",,,,"London Marylebone Road",,,,,,"London N. Kensington",,,,,,"London Teddington Bushy Park",,,,"London Westminster",
Latitude,,51.466030,,,,51.522290,,,,51.452580,,,,51.488790,,,,51.496330,,,,51.449674,,,,51.522530,,,,,,51.521050,,,,,,51.425286,,,,51.494670,,
Longitude,,0.184806,,,,-0.125889,,,,0.070766,,,,-0.441614,,,,-0.460861,,,,-0.037418,,,,-0.154611,,,,,,-0.213419,,,,,,-0.345606,,,,-0.131931,,
Site Type,,Suburban Background,,,,Urban Background,,,,Suburban Background,,,,Urban Industrial,,,,Urban Background,,,,Urban Background,,,,Urban Traffic,,,,,,Urban Background,,,,,,Urban Background,,,,Urban Background,,
Zone,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,Greater London,,,,,,Greater London,,,,,,Greater London,,,,Greater London,,
Agglomeration,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,,,Greater London Urban Area,,,,Greater London Urban Area,,
Local Authority,,"Bexley",,,,"Camden",,,,"Greenwich",,,,"Hillingdon",,,,"Hillingdon",,,,"Lewisham",,,,"Westminster",,,,,,"Kensington",,,,,,"Richmond",,,,"Westminster",,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-10-16,23:00:00,12.8,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),8.35,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),,,,,16.428,V ugm-3 (FIDAS),6.421,V ugm-3 (Ref.eq),7.825,V ugm-3 (FIDAS),4.835,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),0.267766,V mgm-3,15.459,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.302692,V mgm-3,8.2,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-16,24:00:00,9.7,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),8.675,V ugm-3 (FIDAS),6.014,V ugm-3 (Ref.eq),,,,,16.523,V ugm-3 (FIDAS),7.849,V ugm-3 (Ref.eq),8.175,V ugm-3 (FIDAS),5.425,V ugm-3 (Ref.eq),10.8,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),0.267766,V mgm-3,9.662,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.302692,V mgm-3,8.7,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,01:00:00,7.5,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),8.2,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),,,,,10.411,V ugm-3 (FIDAS),5.505,V ugm-3 (Ref.eq),9.45,V ugm-3 (FIDAS),5.613,V ugm-3 (Ref.eq),7.6,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),0.302692,V mgm-3,9.662,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.256124,V mgm-3,8,V ugm-3 (FIDAS),4.623,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023-10-17,02:00:00,8.3,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),9.05,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq),,,,,6.335,V ugm-3 (FIDAS),3.252,V ugm-3 (Ref.eq),7.45,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),7.2,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.267766,V mgm-3,10.628,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.256124,V mgm-3,7.8,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023-10-17,03:00:00,9,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),7.925,V ugm-3 (FIDAS),4.127,V ugm-3 (Ref.eq),,,,,6.317,V ugm-3 (FIDAS),3.247,V ugm-3 (Ref.eq),8.025,V ugm-3 (FIDAS),3.726,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.221198,V mgm-3,13.527,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),0.256124,V mgm-3,7.5,V ugm-3 (FIDAS),4.057,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023-10-17,04:00:00,9,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),7.925,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq),,,,,7.441,V ugm-3 (FIDAS),3.34,V ugm-3 (Ref.eq),6.7,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),6.7,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.256124,V mgm-3,10.628,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),0.267766,V mgm-3,8,V ugm-3 (FIDAS),3.962,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023-10-17,05:00:00,11.8,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),8.825,V ugm-3 (FIDAS),3.844,V ugm-3 (Ref.eq),,,,,8.222,V ugm-3 (FIDAS),3.279,V ugm-3 (Ref.eq),9.775,V ugm-3 (FIDAS),3.797,V ugm-3 (Ref.eq),7.8,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),0.23284,V mgm-3,12.561,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),0.267766,V mgm-3,8.8,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2023-10-17,06:00:00,14.5,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),10.7,V ugm-3 (FIDAS),5.59,V ugm-3 (Ref.eq),,,,,9.116,V ugm-3 (FIDAS),4.326,V ugm-3 (Ref.eq),11.475,V ugm-3 (FIDAS),5.024,V ugm-3 (Ref.eq),9.3,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),0.302692,V mgm-3,21.256,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.302692,V mgm-3,10.7,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023-10-17,07:00:00,11.3,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),14.55,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),,,,,10.34,V ugm-3 (FIDAS),5.841,V ugm-3 (Ref.eq),13.475,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),10.2,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.46568,V mgm-3,28.02,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.337618,V mgm-3,13.3,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,08:00:00,14.9,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),17.15,V ugm-3 (FIDAS),6.863,V ugm-3 (Ref.eq),,,,,12.115,V ugm-3 (FIDAS),5.341,V ugm-3 (Ref.eq),16.5,V ugm-3 (FIDAS),6.415,V ugm-3 (Ref.eq),10.8,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),0.419112,V mgm-3,24.155,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.34926,V mgm-3,14,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023-10-17,09:00:00,14.3,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),14.525,V ugm-3 (FIDAS),5.637,V ugm-3 (Ref.eq),,,,,10.746,V ugm-3 (FIDAS),4.009,V ugm-3 (Ref.eq),15.35,V ugm-3 (FIDAS),5.165,V ugm-3 (Ref.eq),10.1,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),0.29105,V mgm-3,28.02,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.314334,V mgm-3,14.6,V ugm-3 (FIDAS),5.472,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),0,V ugm-3 (BAM)
2023-10-17,10:00:00,16.4,V ugm-3 (FIDAS),4.717,V ugm-3 (Ref.eq),17.1,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),,,,,11.228,V ugm-3 (FIDAS),3.747,V ugm-3 (Ref.eq),16.775,V ugm-3 (FIDAS),4.976,V ugm-3 (Ref.eq),9.8,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.221198,V mgm-3,24.155,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.279408,V mgm-3,16.7,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023-10-17,11:00:00,15.9,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),16.375,V ugm-3 (FIDAS),5.142,V ugm-3 (Ref.eq),,,,,10.53,V ugm-3 (FIDAS),3.377,V ugm-3 (Ref.eq),14.975,V ugm-3 (FIDAS),4.198,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS),3.396,V ugm-3 (Ref.eq),0.244482,V mgm-3,25.121,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.267766,V mgm-3,16.2,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,12:00:00,13.7,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),15.6,V ugm-3 (FIDAS),5.071,V ugm-3 (Ref.eq),,,,,9.733,V ugm-3 (FIDAS),3.364,V ugm-3 (Ref.eq),15.225,V ugm-3 (FIDAS),4.222,V ugm-3 (Ref.eq),10.4,V ugm-3 (FIDAS),3.585,V ugm-3 (Ref.eq),0.23284,V mgm-3,25.121,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),0.267766,V mgm-3,15.6,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,13:00:00,13.7,V ugm-3 (FIDAS),4.245,V ugm-3 (Ref.eq),15.25,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),,,,,13.753,V ugm-3 (FIDAS),3.704,V ugm-3 (Ref.eq),15.975,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),12.1,V ugm-3 (FIDAS),3.774,V ugm-3 (Ref.eq),0.23284,V mgm-3,14.493,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.256124,V mgm-3,14.6,V ugm-3 (FIDAS),4.434,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023-10-17,14:00:00,16.5,V ugm-3 (FIDAS),5.094,V ugm-3 (Ref.eq),16.55,V ugm-3 (FIDAS),5.047,V ugm-3 (Ref.eq),,,,,14.33,V ugm-3 (FIDAS),3.999,V ugm-3 (Ref.eq),15.6,V ugm-3 (FIDAS),4.481,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS),3.868,V ugm-3 (Ref.eq),0.29105,V mgm-3,21.256,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.267766,V mgm-3,15.4,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023-10-17,15:00:00,15.2,V ugm-3 (FIDAS),5.189,V ugm-3 (Ref.eq),16,V ugm-3 (FIDAS),5,V ugm-3 (Ref.eq),,,,,15.55,V ugm-3 (FIDAS),4.563,V ugm-3 (Ref.eq),18.175,V ugm-3 (FIDAS),5.071,V ugm-3 (Ref.eq),11.9,V ugm-3 (FIDAS),4.34,V ugm-3 (Ref.eq),0.372544,V mgm-3,28.02,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.267766,V mgm-3,14.7,V ugm-3 (FIDAS),4.623,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023-10-17,16:00:00,15,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),13.85,V ugm-3 (FIDAS),4.764,V ugm-3 (Ref.eq),,,,,13.728,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),15.325,V ugm-3 (FIDAS),4.859,V ugm-3 (Ref.eq),13.6,V ugm-3 (FIDAS),4.811,V ugm-3 (Ref.eq),0.314334,V mgm-3,25.121,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.267766,V mgm-3,12.8,V ugm-3 (FIDAS),4.528,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023-10-17,17:00:00,14.9,V ugm-3 (FIDAS),5.755,V ugm-3 (Ref.eq),12.95,V ugm-3 (FIDAS),5.024,V ugm-3 (Ref.eq),,,,,13.553,V ugm-3 (FIDAS),4.722,V ugm-3 (Ref.eq),15.425,V ugm-3 (FIDAS),5.259,V ugm-3 (Ref.eq),13.8,V ugm-3 (FIDAS),5.283,V ugm-3 (Ref.eq),0.384186,V mgm-3,25.121,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.29105,V mgm-3,13,V ugm-3 (FIDAS),4.906,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023-10-17,18:00:00,16,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),13.775,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq),,,,,12.57,V ugm-3 (FIDAS),5.192,V ugm-3 (Ref.eq),12.575,V ugm-3 (FIDAS),5.495,V ugm-3 (Ref.eq),13.5,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),0.384186,V mgm-3,18.358,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.29105,V mgm-3,12.1,V ugm-3 (FIDAS),5.566,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,19:00:00,16.9,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),14.325,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),,,,,14.215,V ugm-3 (FIDAS),5.823,V ugm-3 (Ref.eq),15.675,V ugm-3 (FIDAS),8.09,V ugm-3 (Ref.eq),12.7,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.372544,V mgm-3,19.324,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.314334,V mgm-3,14,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023-10-17,20:00:00,17.7,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),15.925,V ugm-3 (FIDAS),7.146,V ugm-3 (Ref.eq),,,,,14.003,V ugm-3 (FIDAS),5.999,V ugm-3 (Ref.eq),14.45,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq),13.8,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),0.337618,V mgm-3,19.324,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.314334,V mgm-3,16.6,V ugm-3 (FIDAS),7.264,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,21:00:00,14.1,V ugm-3 (FIDAS),6.038,V ugm-3 (Ref.eq),15.525,V ugm-3 (FIDAS),6.745,V ugm-3 (Ref.eq),,,,,13.323,V ugm-3 (FIDAS),6.089,V ugm-3 (Ref.eq),14.825,V ugm-3 (FIDAS),7.146,V ugm-3 (Ref.eq),12.8,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.337618,V mgm-3,20.29,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.29105,V mgm-3,15.2,V ugm-3 (FIDAS),6.509,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,22:00:00,14.9,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),14.025,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),,,,,11.763,V ugm-3 (FIDAS),5.681,V ugm-3 (Ref.eq),11.9,V ugm-3 (FIDAS),5.873,V ugm-3 (Ref.eq),12.8,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),0.360902,V mgm-3,20.29,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),0.29105,V mgm-3,12.9,V ugm-3 (FIDAS),5.849,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-17,23:00:00,17.3,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),13.225,V ugm-3 (FIDAS),5.991,V ugm-3 (Ref.eq),,,,,10.87,V ugm-3 (FIDAS),5.303,V ugm-3 (Ref.eq),13.575,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),13.2,V ugm-3 (FIDAS),5.66,V ugm-3 (Ref.eq),0.325976,V mgm-3,16.425,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.279408,V mgm-3,13.3,V ugm-3 (FIDAS),6.132,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023-10-17,24:00:00,16.6,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),12.775,V ugm-3 (FIDAS),6.179,V ugm-3 (Ref.eq),,,,,11.878,V ugm-3 (FIDAS),5.685,V ugm-3 (Ref.eq),13.05,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),13,V ugm-3 (FIDAS),5.943,V ugm-3 (Ref.eq),0.360902,V mgm-3,11.594,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.267766,V mgm-3,13.2,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023-10-18,01:00:00,15.5,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),14.225,V ugm-3 (FIDAS),6.344,V ugm-3 (Ref.eq),,,,,13.868,V ugm-3 (FIDAS),6.078,V ugm-3 (Ref.eq),13.725,V ugm-3 (FIDAS),6.392,V ugm-3 (Ref.eq),12.3,V ugm-3 (FIDAS),6.226,V ugm-3 (Ref.eq),0.360902,V mgm-3,13.527,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),0.279408,V mgm-3,13.4,V ugm-3 (FIDAS),6.321,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023-10-18,02:00:00,14.8,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),13.725,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),,,,,13.028,V ugm-3 (FIDAS),6.34,V ugm-3 (Ref.eq),13.225,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),12.9,V ugm-3 (FIDAS),6.604,V ugm-3 (Ref.eq),0.302692,V mgm-3,11.594,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.279408,V mgm-3,14.2,V ugm-3 (FIDAS),6.698,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023-10-18,03:00:00,15.7,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),13.9,V ugm-3 (FIDAS),6.769,V ugm-3 (Ref.eq),,,,,13.21,V ugm-3 (FIDAS),6.667,V ugm-3 (Ref.eq),16.375,V ugm-3 (FIDAS),7.359,V ugm-3 (Ref.eq),13,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),0.279408,V mgm-3,12.561,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.267766,V mgm-3,13.3,V ugm-3 (FIDAS),6.792,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023-10-18,04:00:00,17.3,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),13.45,V ugm-3 (FIDAS),6.816,V ugm-3 (Ref.eq),,,,,14.308,V ugm-3 (FIDAS),6.884,V ugm-3 (Ref.eq),13.625,V ugm-3 (FIDAS),7.146,V ugm-3 (Ref.eq),13.2,V ugm-3 (FIDAS),7.076,V ugm-3 (Ref.eq),0.314334,V mgm-3,19.324,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),0.244482,V mgm-3,13.9,V ugm-3 (FIDAS),6.887,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023-10-18,05:00:00,15.7,V ugm-3 (FIDAS),7.925,V ugm-3 (Ref.eq),14.5,V ugm-3 (FIDAS),7.123,V ugm-3 (Ref.eq),,,,,13.538,V ugm-3 (FIDAS),6.906,V ugm-3 (Ref.eq),18.3,V ugm-3 (FIDAS),8.137,V ugm-3 (Ref.eq),13.2,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),0.360902,V mgm-3,13.527,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),0.244482,V mgm-3,14.1,V ugm-3 (FIDAS),6.981,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023-10-18,06:00:00,16.4,V ugm-3 (FIDAS),8.396,V ugm-3 (Ref.eq),15.95,V ugm-3 (FIDAS),7.948,V ugm-3 (Ref.eq),,,,,14.545,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),18.1,V ugm-3 (FIDAS),8.208,V ugm-3 (Ref.eq),13.3,V ugm-3 (FIDAS),7.17,V ugm-3 (Ref.eq),0.419112,V mgm-3,20.29,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.244482,V mgm-3,15,V ugm-3 (FIDAS),7.642,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023-10-18,07:00:00,17.6,V ugm-3 (FIDAS),8.962,V ugm-3 (Ref.eq),17.35,V ugm-3 (FIDAS),8.585,V ugm-3 (Ref.eq),,,,,15.005,V ugm-3 (FIDAS),7.601,V ugm-3 (Ref.eq),22.625,V ugm-3 (FIDAS),9.269,V ugm-3 (Ref.eq),14.2,V ugm-3 (FIDAS),7.547,V ugm-3 (Ref.eq),0.430754,V mgm-3,14.493,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),0.267766,V mgm-3,16.2,V ugm-3 (FIDAS),8.302,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023-10-18,08:00:00,19.3,V ugm-3 (FIDAS),10,V ugm-3 (Ref.eq),19.975,V ugm-3 (FIDAS),9.528,V ugm-3 (Ref.eq),,,,,15.56,V ugm-3 (FIDAS),7.896,V ugm-3 (Ref.eq),18.925,V ugm-3 (FIDAS),8.939,V ugm-3 (Ref.eq),15.6,V ugm-3 (FIDAS),8.113,V ugm-3 (Ref.eq),0.372544,V mgm-3,26.087,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),0.29105,V mgm-3,17.6,V ugm-3 (FIDAS),8.868,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023-10-18,09:00:00,21.5,V ugm-3 (FIDAS),10.943,V ugm-3 (Ref.eq),24.725,V ugm-3 (FIDAS),10.802,V ugm-3 (Ref.eq),,,,,19.805,V ugm-3 (FIDAS),9.179,V ugm-3 (Ref.eq),22.225,V ugm-3 (FIDAS),10.165,V ugm-3 (Ref.eq),19.6,V ugm-3 (FIDAS),9.34,V ugm-3 (Ref.eq),0.384186,V mgm-3,27.054,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),0.314334,V mgm-3,20.7,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023-10-18,10:00:00,18.5,V ugm-3 (FIDAS),10.094,V ugm-3 (Ref.eq),22.9,V ugm-3 (FIDAS),10.755,V ugm-3 (Ref.eq),,,,,20.078,V ugm-3 (FIDAS),9.748,V ugm-3 (Ref.eq),24.05,V ugm-3 (FIDAS),10.755,V ugm-3 (Ref.eq),20,V ugm-3 (FIDAS),9.811,V ugm-3 (Ref.eq),0.372544,V mgm-3,28.986,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),No data,V mgm-3,21.5,V ugm-3 (FIDAS),10.189,V ugm-3 (Ref.eq),No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
